id,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_4,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Mean_Mem40_MFCC_6,Mean_Acc1298_Mean_Mem40_MFCC_7,Mean_Acc1298_Mean_Mem40_MFCC_8,Mean_Acc1298_Mean_Mem40_MFCC_9,Mean_Acc1298_Mean_Mem40_MFCC_10,Mean_Acc1298_Mean_Mem40_MFCC_11,Mean_Acc1298_Mean_Mem40_MFCC_12,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_1,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_10,Mean_Acc1298_Std_Mem40_MFCC_11,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_Rolloff,Std_Acc1298_Mean_Mem40_Flux,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_Flux,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BH_LowPeakBPM,BH_HighPeakAmp,BH_HighPeakBPM,BHSUM1,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
504,23.0,19.0,23.0,9.0,3.0,9.0,15.0,9.0,2.0,4.0,24.0,22.0,5.0,3.0,10.0,20.0,23.0,17.0,24.0,19.0,21.0,24.0,22.0,22.0,24.0,22.0,24.0,24.0,22.0,22.0,22.0,20.0,15.0,7.0,18.0,16.0,12.0,19.0,24.0,20.0,24.0,18.0,19.0,20.0,12.0,16.0,20.0,16.0,16.0,4.0,2.0,13.0,7.0,20.0,19.0,19.0,24.0,16.0,23.0,22.0,18.0,14.0,12.0,16.0,21.0,10.0,22.0,9.0,18.0,22.0,19.0,0,0,1,0,0,0
505,16.0,9.0,10.0,4.0,20.0,4.0,9.0,2.0,12.0,7.0,17.0,2.0,2.0,4.0,15.0,17.0,7.0,4.0,6.0,8.0,12.0,4.0,11.0,11.0,19.0,22.0,23.0,24.0,24.0,24.0,24.0,24.0,15.0,9.0,15.0,22.0,23.0,11.0,21.0,18.0,22.0,24.0,23.0,23.0,23.0,24.0,23.0,23.0,6.0,5.0,21.0,15.0,19.0,3.0,12.0,11.0,24.0,24.0,24.0,24.0,23.0,24.0,23.0,22.0,6.0,10.0,11.0,8.0,7.0,11.0,10.0,0,0,1,0,0,0
506,12.0,6.0,8.0,4.0,24.0,3.0,9.0,5.0,6.0,3.0,4.0,3.0,9.0,1.0,8.0,5.0,3.0,2.0,7.0,5.0,6.0,3.0,6.0,5.0,4.0,10.0,17.0,19.0,20.0,22.0,21.0,15.0,17.0,9.0,4.0,18.0,24.0,11.0,13.0,11.0,9.0,15.0,24.0,24.0,23.0,24.0,21.0,18.0,6.0,7.0,14.0,23.0,21.0,5.0,3.0,7.0,3.0,11.0,18.0,19.0,23.0,22.0,21.0,13.0,3.0,14.0,10.0,11.0,4.0,8.0,5.0,0,0,1,0,0,0
507,10.0,9.0,21.0,21.0,17.0,9.0,14.0,19.0,2.0,11.0,23.0,3.0,14.0,2.0,2.0,1.0,17.0,14.0,20.0,19.0,23.0,23.0,24.0,21.0,24.0,18.0,18.0,23.0,14.0,17.0,21.0,19.0,7.0,4.0,3.0,7.0,10.0,17.0,18.0,17.0,18.0,18.0,14.0,13.0,8.0,14.0,12.0,16.0,17.0,13.0,2.0,16.0,20.0,19.0,23.0,11.0,22.0,14.0,14.0,21.0,15.0,18.0,11.0,12.0,1.0,4.0,7.0,3.0,1.0,4.0,1.0,0,0,1,0,1,0
508,23.0,20.0,12.0,24.0,5.0,5.0,19.0,11.0,1.0,24.0,7.0,7.0,7.0,5.0,18.0,3.0,18.0,15.0,6.0,7.0,8.0,13.0,13.0,11.0,11.0,8.0,11.0,6.0,6.0,8.0,6.0,8.0,20.0,17.0,11.0,16.0,10.0,13.0,17.0,3.0,12.0,6.0,4.0,8.0,13.0,10.0,6.0,7.0,6.0,18.0,18.0,24.0,11.0,18.0,17.0,10.0,7.0,5.0,8.0,2.0,3.0,4.0,5.0,4.0,14.0,19.0,14.0,18.0,16.0,14.0,16.0,1,0,0,0,0,1
509,9.0,6.0,4.0,11.0,22.0,7.0,19.0,15.0,3.0,14.0,18.0,20.0,17.0,4.0,4.0,10.0,10.0,7.0,6.0,12.0,17.0,14.0,14.0,17.0,17.0,17.0,11.0,15.0,16.0,12.0,8.0,13.0,18.0,15.0,12.0,21.0,23.0,21.0,16.0,24.0,23.0,20.0,20.0,20.0,18.0,16.0,13.0,18.0,21.0,15.0,20.0,6.0,24.0,21.0,17.0,20.0,20.0,19.0,6.0,21.0,15.0,14.0,6.0,16.0,3.0,3.0,12.0,17.0,9.0,12.0,9.0,0,0,1,1,1,0
510,7.0,4.0,8.0,10.0,18.0,23.0,13.0,19.0,10.0,5.0,20.0,12.0,24.0,24.0,5.0,5.0,13.0,9.0,12.0,9.0,19.0,8.0,10.0,11.0,14.0,15.0,16.0,20.0,16.0,12.0,17.0,23.0,12.0,7.0,18.0,11.0,7.0,9.0,9.0,9.0,15.0,9.0,20.0,15.0,15.0,12.0,7.0,10.0,24.0,22.0,15.0,14.0,21.0,15.0,11.0,12.0,19.0,21.0,21.0,18.0,17.0,12.0,16.0,21.0,11.0,8.0,17.0,6.0,17.0,18.0,15.0,0,0,1,1,1,0
511,15.0,20.0,21.0,11.0,3.0,24.0,23.0,24.0,8.0,19.0,12.0,9.0,20.0,8.0,13.0,16.0,21.0,22.0,15.0,22.0,22.0,22.0,24.0,24.0,22.0,23.0,24.0,20.0,16.0,20.0,14.0,14.0,24.0,22.0,7.0,15.0,8.0,8.0,18.0,18.0,5.0,13.0,20.0,5.0,3.0,5.0,4.0,8.0,24.0,23.0,6.0,6.0,22.0,13.0,17.0,20.0,14.0,13.0,22.0,7.0,5.0,13.0,10.0,9.0,8.0,23.0,13.0,22.0,2.0,22.0,17.0,0,0,0,0,0,1
512,11.0,8.0,9.0,3.0,21.0,2.0,18.0,3.0,16.0,5.0,16.0,5.0,14.0,20.0,10.0,6.0,6.0,6.0,5.0,7.0,4.0,2.0,6.0,8.0,9.0,10.0,15.0,16.0,19.0,21.0,20.0,17.0,14.0,12.0,8.0,21.0,20.0,9.0,9.0,20.0,17.0,16.0,16.0,21.0,22.0,21.0,20.0,19.0,12.0,21.0,15.0,23.0,10.0,6.0,10.0,12.0,8.0,7.0,9.0,20.0,21.0,23.0,22.0,18.0,12.0,14.0,3.0,12.0,20.0,15.0,15.0,0,1,1,0,0,0
513,18.0,21.0,20.0,15.0,2.0,21.0,15.0,11.0,17.0,24.0,18.0,16.0,24.0,15.0,24.0,12.0,22.0,22.0,19.0,24.0,23.0,24.0,22.0,23.0,23.0,23.0,22.0,17.0,19.0,17.0,22.0,21.0,24.0,19.0,18.0,5.0,16.0,9.0,13.0,13.0,14.0,11.0,5.0,8.0,3.0,6.0,13.0,9.0,18.0,12.0,4.0,11.0,14.0,19.0,20.0,17.0,17.0,15.0,19.0,8.0,10.0,5.0,15.0,17.0,11.0,1.0,10.0,1.0,20.0,5.0,11.0,0,0,0,0,0,1
514,6.0,23.0,23.0,13.0,8.0,24.0,16.0,23.0,14.0,16.0,5.0,5.0,3.0,5.0,6.0,1.0,17.0,24.0,20.0,20.0,21.0,24.0,22.0,24.0,23.0,23.0,22.0,20.0,21.0,23.0,17.0,20.0,18.0,24.0,12.0,9.0,9.0,20.0,13.0,22.0,8.0,11.0,9.0,4.0,6.0,9.0,6.0,6.0,19.0,18.0,5.0,6.0,6.0,19.0,16.0,19.0,17.0,18.0,13.0,18.0,7.0,14.0,8.0,6.0,20.0,5.0,19.0,4.0,19.0,17.0,18.0,0,1,1,0,0,0
515,11.0,21.0,24.0,21.0,8.0,18.0,4.0,18.0,18.0,18.0,20.0,18.0,15.0,11.0,11.0,11.0,21.0,23.0,24.0,15.0,9.0,9.0,13.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,8.0,24.0,4.0,7.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,19.0,1.0,6.0,2.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,12.0,13.0,16.0,10.0,5.0,14.0,11.0,1,0,0,0,0,1
516,11.0,14.0,11.0,23.0,2.0,18.0,19.0,20.0,11.0,21.0,19.0,17.0,14.0,5.0,16.0,11.0,14.0,16.0,12.0,6.0,7.0,14.0,15.0,18.0,19.0,17.0,12.0,14.0,14.0,13.0,17.0,21.0,14.0,17.0,22.0,3.0,15.0,9.0,12.0,13.0,14.0,12.0,9.0,10.0,11.0,12.0,7.0,11.0,14.0,11.0,16.0,3.0,3.0,14.0,11.0,16.0,17.0,14.0,5.0,11.0,10.0,8.0,12.0,15.0,7.0,19.0,3.0,17.0,8.0,3.0,2.0,1,0,0,0,0,1
517,1.0,21.0,15.0,9.0,18.0,20.0,2.0,22.0,1.0,20.0,17.0,19.0,18.0,7.0,9.0,20.0,9.0,24.0,16.0,16.0,12.0,14.0,14.0,12.0,19.0,22.0,10.0,24.0,9.0,19.0,12.0,11.0,6.0,24.0,13.0,13.0,9.0,11.0,14.0,6.0,9.0,20.0,3.0,22.0,8.0,15.0,11.0,9.0,20.0,24.0,9.0,12.0,5.0,7.0,4.0,4.0,12.0,20.0,3.0,17.0,7.0,10.0,15.0,13.0,6.0,21.0,3.0,19.0,2.0,13.0,3.0,0,0,1,0,0,0
518,23.0,20.0,2.0,24.0,7.0,13.0,6.0,2.0,9.0,1.0,11.0,9.0,14.0,3.0,20.0,22.0,10.0,9.0,2.0,1.0,1.0,1.0,6.0,5.0,8.0,5.0,5.0,4.0,3.0,4.0,6.0,4.0,10.0,10.0,12.0,1.0,3.0,4.0,7.0,7.0,12.0,8.0,10.0,14.0,7.0,7.0,7.0,9.0,3.0,3.0,24.0,10.0,5.0,2.0,6.0,4.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,3.0,8.0,15.0,21.0,13.0,5.0,19.0,21.0,1,0,0,0,0,1
519,16.0,14.0,17.0,23.0,9.0,13.0,9.0,5.0,10.0,12.0,12.0,12.0,3.0,6.0,11.0,9.0,18.0,16.0,13.0,8.0,16.0,13.0,21.0,20.0,18.0,18.0,18.0,15.0,20.0,17.0,19.0,13.0,11.0,10.0,16.0,6.0,5.0,7.0,17.0,10.0,7.0,13.0,3.0,8.0,8.0,9.0,17.0,2.0,2.0,7.0,10.0,1.0,4.0,9.0,21.0,19.0,10.0,7.0,7.0,8.0,8.0,6.0,14.0,11.0,15.0,19.0,10.0,17.0,17.0,5.0,14.0,0,0,0,0,0,1
520,17.0,12.0,21.0,16.0,10.0,14.0,6.0,23.0,24.0,24.0,20.0,12.0,20.0,20.0,10.0,20.0,22.0,17.0,19.0,24.0,21.0,16.0,20.0,19.0,15.0,19.0,18.0,16.0,20.0,12.0,19.0,21.0,20.0,18.0,7.0,20.0,20.0,15.0,21.0,19.0,14.0,20.0,12.0,12.0,15.0,12.0,12.0,16.0,23.0,17.0,6.0,5.0,20.0,22.0,24.0,24.0,12.0,23.0,15.0,14.0,17.0,8.0,19.0,18.0,7.0,14.0,9.0,13.0,9.0,18.0,12.0,0,0,1,0,0,0
521,1.0,1.0,3.0,10.0,17.0,19.0,11.0,20.0,19.0,24.0,22.0,11.0,11.0,18.0,8.0,2.0,2.0,4.0,8.0,5.0,8.0,4.0,9.0,12.0,13.0,1.0,11.0,6.0,4.0,4.0,5.0,9.0,14.0,8.0,8.0,20.0,15.0,8.0,18.0,15.0,13.0,8.0,23.0,10.0,20.0,20.0,13.0,17.0,21.0,18.0,16.0,21.0,19.0,10.0,20.0,20.0,18.0,4.0,23.0,8.0,9.0,4.0,5.0,14.0,5.0,24.0,4.0,24.0,9.0,18.0,13.0,0,0,0,1,1,0
522,1.0,1.0,10.0,11.0,18.0,18.0,24.0,23.0,8.0,19.0,6.0,14.0,19.0,15.0,8.0,9.0,2.0,9.0,14.0,8.0,13.0,6.0,18.0,10.0,11.0,8.0,8.0,4.0,5.0,8.0,4.0,5.0,2.0,5.0,6.0,9.0,6.0,20.0,23.0,8.0,13.0,16.0,13.0,10.0,8.0,14.0,11.0,16.0,15.0,24.0,15.0,13.0,7.0,4.0,16.0,16.0,18.0,16.0,10.0,3.0,13.0,14.0,2.0,9.0,12.0,7.0,12.0,4.0,7.0,14.0,9.0,0,0,1,1,0,0
523,1.0,22.0,24.0,14.0,10.0,23.0,13.0,23.0,13.0,13.0,18.0,19.0,14.0,10.0,11.0,13.0,7.0,24.0,24.0,17.0,22.0,12.0,11.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,24.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,17.0,24.0,1.0,8.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,23.0,13.0,23.0,10.0,22.0,23.0,23.0,1,0,0,0,0,1
524,10.0,7.0,7.0,3.0,19.0,13.0,15.0,17.0,20.0,13.0,13.0,7.0,21.0,9.0,12.0,19.0,16.0,12.0,12.0,11.0,19.0,17.0,12.0,15.0,9.0,16.0,6.0,7.0,8.0,2.0,7.0,2.0,22.0,20.0,24.0,15.0,21.0,14.0,9.0,8.0,19.0,23.0,16.0,14.0,17.0,14.0,15.0,20.0,24.0,23.0,19.0,23.0,24.0,24.0,16.0,20.0,12.0,22.0,9.0,8.0,21.0,4.0,15.0,8.0,6.0,17.0,14.0,15.0,5.0,8.0,13.0,0,0,0,1,1,0
525,8.0,24.0,24.0,5.0,10.0,13.0,19.0,12.0,21.0,21.0,21.0,20.0,15.0,14.0,22.0,24.0,21.0,24.0,24.0,24.0,24.0,23.0,18.0,18.0,18.0,20.0,20.0,12.0,23.0,19.0,7.0,9.0,22.0,24.0,24.0,19.0,14.0,8.0,10.0,14.0,6.0,9.0,17.0,5.0,9.0,9.0,4.0,7.0,23.0,17.0,1.0,17.0,16.0,15.0,20.0,14.0,17.0,22.0,20.0,21.0,23.0,22.0,9.0,10.0,8.0,13.0,14.0,11.0,4.0,12.0,7.0,0,1,1,0,0,0
526,13.0,15.0,22.0,13.0,11.0,22.0,13.0,24.0,7.0,22.0,9.0,14.0,8.0,18.0,10.0,2.0,20.0,19.0,20.0,22.0,22.0,22.0,23.0,24.0,24.0,23.0,24.0,21.0,24.0,24.0,21.0,17.0,13.0,22.0,17.0,8.0,7.0,12.0,11.0,14.0,15.0,11.0,8.0,6.0,21.0,9.0,7.0,5.0,20.0,19.0,12.0,7.0,9.0,16.0,16.0,18.0,16.0,9.0,20.0,10.0,20.0,9.0,11.0,6.0,2.0,19.0,4.0,18.0,1.0,6.0,1.0,0,0,1,0,0,1
527,12.0,9.0,21.0,2.0,17.0,2.0,24.0,5.0,20.0,11.0,23.0,13.0,5.0,20.0,17.0,20.0,17.0,11.0,23.0,24.0,14.0,24.0,22.0,21.0,24.0,24.0,19.0,21.0,14.0,18.0,18.0,18.0,9.0,4.0,8.0,20.0,5.0,17.0,10.0,13.0,13.0,14.0,19.0,13.0,5.0,8.0,15.0,18.0,3.0,5.0,2.0,8.0,7.0,24.0,8.0,14.0,22.0,20.0,13.0,14.0,8.0,7.0,14.0,13.0,6.0,14.0,22.0,12.0,5.0,10.0,17.0,0,0,1,0,0,0
528,14.0,16.0,18.0,22.0,9.0,21.0,6.0,10.0,11.0,2.0,18.0,22.0,6.0,16.0,18.0,12.0,19.0,19.0,15.0,14.0,17.0,16.0,18.0,19.0,17.0,17.0,24.0,17.0,17.0,15.0,10.0,9.0,8.0,16.0,8.0,1.0,2.0,1.0,11.0,8.0,5.0,4.0,10.0,5.0,11.0,8.0,5.0,6.0,6.0,12.0,11.0,18.0,3.0,8.0,12.0,12.0,11.0,3.0,8.0,10.0,8.0,4.0,3.0,3.0,11.0,7.0,4.0,4.0,8.0,1.0,2.0,0,0,0,0,0,1
529,17.0,14.0,10.0,22.0,13.0,2.0,7.0,12.0,19.0,11.0,20.0,11.0,13.0,23.0,9.0,20.0,12.0,10.0,6.0,1.0,3.0,5.0,8.0,10.0,14.0,6.0,8.0,9.0,5.0,8.0,4.0,7.0,3.0,3.0,20.0,3.0,1.0,6.0,3.0,6.0,16.0,6.0,5.0,6.0,6.0,11.0,5.0,6.0,14.0,17.0,18.0,9.0,5.0,10.0,8.0,13.0,19.0,5.0,8.0,17.0,5.0,8.0,4.0,15.0,13.0,15.0,14.0,13.0,12.0,16.0,13.0,1,1,0,0,0,0
530,15.0,11.0,5.0,19.0,12.0,18.0,8.0,22.0,17.0,5.0,11.0,5.0,4.0,3.0,3.0,5.0,12.0,10.0,6.0,13.0,14.0,8.0,4.0,3.0,2.0,3.0,8.0,8.0,11.0,9.0,21.0,24.0,18.0,17.0,7.0,12.0,20.0,16.0,7.0,5.0,5.0,6.0,10.0,9.0,11.0,11.0,19.0,22.0,18.0,13.0,19.0,10.0,24.0,10.0,4.0,3.0,3.0,5.0,7.0,4.0,18.0,22.0,24.0,24.0,7.0,24.0,4.0,24.0,13.0,14.0,10.0,0,1,1,0,0,0
531,3.0,2.0,2.0,4.0,21.0,23.0,17.0,22.0,15.0,14.0,18.0,7.0,9.0,16.0,6.0,24.0,4.0,3.0,3.0,7.0,12.0,10.0,14.0,16.0,18.0,16.0,15.0,14.0,20.0,10.0,13.0,12.0,9.0,3.0,15.0,22.0,24.0,21.0,24.0,24.0,24.0,24.0,24.0,19.0,24.0,21.0,22.0,22.0,21.0,15.0,20.0,19.0,24.0,20.0,23.0,24.0,24.0,24.0,22.0,19.0,24.0,21.0,21.0,20.0,4.0,5.0,4.0,20.0,3.0,3.0,1.0,0,0,0,1,1,0
532,22.0,16.0,23.0,1.0,8.0,20.0,16.0,24.0,14.0,24.0,20.0,23.0,22.0,17.0,22.0,24.0,24.0,19.0,22.0,23.0,24.0,23.0,21.0,19.0,23.0,22.0,23.0,22.0,20.0,21.0,15.0,17.0,18.0,13.0,1.0,20.0,12.0,10.0,14.0,9.0,15.0,15.0,14.0,16.0,12.0,6.0,10.0,11.0,9.0,2.0,5.0,21.0,10.0,9.0,14.0,10.0,18.0,17.0,10.0,15.0,20.0,16.0,12.0,20.0,19.0,1.0,16.0,15.0,18.0,8.0,15.0,0,1,1,0,0,0
533,8.0,12.0,1.0,2.0,15.0,21.0,24.0,11.0,3.0,19.0,13.0,5.0,1.0,21.0,24.0,4.0,6.0,12.0,1.0,6.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,19.0,24.0,24.0,14.0,22.0,24.0,12.0,24.0,15.0,24.0,19.0,24.0,24.0,24.0,24.0,23.0,24.0,18.0,24.0,24.0,24.0,14.0,3.0,16.0,10.0,21.0,20.0,22.0,15.0,23.0,23.0,24.0,24.0,7.0,3.0,4.0,17.0,5.0,7.0,3.0,0,0,0,1,1,0
534,20.0,19.0,6.0,21.0,2.0,12.0,11.0,7.0,17.0,14.0,23.0,24.0,24.0,12.0,13.0,20.0,16.0,14.0,5.0,4.0,3.0,8.0,9.0,8.0,5.0,8.0,8.0,13.0,11.0,7.0,3.0,7.0,17.0,18.0,6.0,6.0,6.0,18.0,10.0,13.0,13.0,9.0,11.0,16.0,17.0,13.0,6.0,11.0,2.0,5.0,24.0,13.0,13.0,15.0,15.0,11.0,3.0,10.0,6.0,10.0,19.0,9.0,11.0,8.0,18.0,18.0,9.0,17.0,20.0,10.0,13.0,1,0,0,0,0,1
535,3.0,3.0,8.0,11.0,20.0,12.0,20.0,13.0,15.0,23.0,23.0,19.0,12.0,1.0,13.0,20.0,3.0,5.0,12.0,15.0,14.0,12.0,7.0,6.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,9.0,9.0,18.0,18.0,21.0,17.0,3.0,9.0,12.0,8.0,2.0,6.0,6.0,13.0,9.0,10.0,13.0,17.0,12.0,13.0,20.0,12.0,6.0,14.0,14.0,8.0,5.0,7.0,12.0,11.0,11.0,10.0,10.0,15.0,16.0,12.0,8.0,3.0,7.0,0,0,1,0,0,0
536,12.0,7.0,10.0,19.0,16.0,7.0,10.0,2.0,12.0,2.0,8.0,3.0,18.0,5.0,16.0,11.0,7.0,5.0,4.0,4.0,4.0,8.0,8.0,6.0,14.0,10.0,13.0,24.0,24.0,23.0,24.0,24.0,7.0,5.0,3.0,2.0,7.0,6.0,4.0,4.0,13.0,8.0,7.0,19.0,22.0,19.0,22.0,21.0,6.0,7.0,16.0,18.0,8.0,6.0,4.0,5.0,8.0,4.0,4.0,24.0,23.0,23.0,22.0,24.0,4.0,18.0,18.0,16.0,2.0,20.0,19.0,1,0,0,0,0,0
537,7.0,6.0,11.0,17.0,13.0,17.0,22.0,17.0,21.0,21.0,15.0,10.0,2.0,8.0,21.0,4.0,11.0,10.0,11.0,5.0,12.0,6.0,17.0,13.0,9.0,7.0,14.0,10.0,10.0,9.0,8.0,9.0,10.0,14.0,2.0,14.0,18.0,13.0,20.0,15.0,7.0,7.0,16.0,7.0,17.0,10.0,11.0,17.0,19.0,14.0,12.0,11.0,16.0,8.0,22.0,16.0,11.0,6.0,10.0,11.0,7.0,12.0,6.0,11.0,2.0,3.0,11.0,2.0,1.0,6.0,1.0,0,0,1,1,0,0
538,10.0,11.0,18.0,16.0,15.0,15.0,11.0,7.0,13.0,22.0,7.0,5.0,17.0,5.0,5.0,11.0,16.0,16.0,23.0,22.0,20.0,24.0,21.0,24.0,20.0,23.0,24.0,22.0,23.0,17.0,9.0,10.0,6.0,11.0,12.0,9.0,9.0,19.0,9.0,8.0,8.0,10.0,5.0,3.0,6.0,7.0,4.0,8.0,4.0,17.0,10.0,4.0,9.0,24.0,17.0,20.0,16.0,18.0,16.0,11.0,12.0,6.0,6.0,10.0,15.0,20.0,8.0,18.0,12.0,3.0,3.0,0,0,0,0,0,1
539,1.0,19.0,24.0,10.0,24.0,13.0,5.0,7.0,3.0,4.0,6.0,4.0,4.0,4.0,8.0,7.0,8.0,24.0,24.0,23.0,24.0,23.0,15.0,19.0,20.0,14.0,14.0,8.0,4.0,2.0,3.0,1.0,8.0,21.0,24.0,11.0,23.0,17.0,16.0,18.0,9.0,2.0,5.0,7.0,8.0,9.0,9.0,5.0,10.0,23.0,1.0,7.0,23.0,17.0,11.0,13.0,16.0,6.0,2.0,4.0,4.0,2.0,2.0,1.0,19.0,9.0,22.0,7.0,21.0,22.0,20.0,1,0,0,0,0,0
540,3.0,3.0,4.0,7.0,20.0,12.0,22.0,5.0,24.0,6.0,24.0,1.0,24.0,6.0,24.0,15.0,4.0,6.0,11.0,10.0,10.0,9.0,16.0,15.0,12.0,17.0,15.0,19.0,9.0,16.0,21.0,9.0,2.0,13.0,22.0,24.0,18.0,21.0,24.0,24.0,24.0,24.0,22.0,24.0,22.0,23.0,23.0,24.0,17.0,18.0,24.0,19.0,24.0,20.0,23.0,23.0,20.0,24.0,19.0,24.0,19.0,21.0,23.0,20.0,3.0,11.0,8.0,24.0,3.0,4.0,2.0,0,0,0,1,1,0
541,9.0,6.0,9.0,2.0,22.0,2.0,17.0,7.0,16.0,4.0,10.0,16.0,20.0,17.0,14.0,10.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,9.0,10.0,12.0,12.0,16.0,15.0,17.0,17.0,9.0,4.0,3.0,23.0,17.0,14.0,7.0,11.0,18.0,11.0,12.0,18.0,21.0,21.0,19.0,19.0,9.0,6.0,19.0,23.0,14.0,8.0,7.0,3.0,15.0,10.0,9.0,21.0,19.0,12.0,17.0,15.0,8.0,21.0,7.0,19.0,14.0,13.0,13.0,0,1,1,0,0,0
542,5.0,11.0,11.0,4.0,15.0,18.0,13.0,20.0,13.0,21.0,16.0,17.0,18.0,20.0,15.0,17.0,15.0,18.0,10.0,12.0,15.0,13.0,15.0,11.0,14.0,14.0,15.0,19.0,12.0,21.0,16.0,14.0,16.0,18.0,3.0,16.0,13.0,15.0,17.0,13.0,17.0,16.0,15.0,19.0,15.0,19.0,18.0,13.0,24.0,23.0,13.0,19.0,18.0,15.0,17.0,11.0,14.0,22.0,10.0,19.0,8.0,21.0,18.0,20.0,20.0,18.0,18.0,15.0,21.0,10.0,21.0,0,0,1,1,0,0
543,10.0,8.0,1.0,8.0,14.0,22.0,9.0,11.0,18.0,10.0,8.0,5.0,3.0,3.0,16.0,9.0,9.0,11.0,6.0,14.0,13.0,13.0,8.0,4.0,4.0,10.0,7.0,5.0,8.0,10.0,14.0,18.0,17.0,19.0,9.0,15.0,19.0,17.0,5.0,12.0,9.0,14.0,8.0,14.0,9.0,17.0,17.0,18.0,10.0,19.0,24.0,20.0,15.0,16.0,17.0,9.0,13.0,20.0,11.0,16.0,20.0,22.0,24.0,24.0,15.0,24.0,4.0,24.0,16.0,19.0,16.0,0,1,1,0,0,0
544,16.0,14.0,21.0,18.0,10.0,15.0,7.0,8.0,4.0,19.0,3.0,23.0,17.0,11.0,23.0,11.0,21.0,18.0,19.0,18.0,18.0,22.0,19.0,23.0,20.0,16.0,23.0,14.0,17.0,14.0,16.0,17.0,24.0,21.0,2.0,11.0,15.0,22.0,20.0,23.0,12.0,17.0,22.0,8.0,19.0,12.0,9.0,8.0,24.0,22.0,8.0,12.0,20.0,24.0,20.0,24.0,19.0,14.0,23.0,8.0,13.0,18.0,13.0,15.0,20.0,20.0,23.0,18.0,23.0,11.0,24.0,1,0,0,0,1,1
